,date,season,year,month,hour,holiday,week_day,working_day,weather_sit,temprature,feel_temprature,humidity,wind_speed,casual_user,registered_user,total_user
12302,2012-06-01,summer,2012,Jun,19,no,saturday,yes,light rain,25.42,28.03,88.0,24.0,4,41,45
12303,2012-06-01,summer,2012,Jun,20,no,saturday,yes,light rain,25.42,27.28,94.0,17.0,1,38,39
12304,2012-06-01,summer,2012,Jun,21,no,saturday,yes,light rain,26.24,29.54,78.0,17.0,12,73,85
12305,2012-06-01,summer,2012,Jun,22,no,saturday,yes,light rain,24.6,27.28,88.0,9.0,1,22,23
12306,2012-06-01,summer,2012,Jun,23,no,saturday,yes,light rain,24.6,27.28,88.0,9.0,6,67,73
12307,2012-06-02,summer,2012,Jun,0,no,sunday,no,mist,22.96,26.52,83.0,9.0,5,81,86
12308,2012-06-02,summer,2012,Jun,1,no,sunday,no,mist,22.96,26.52,83.0,7.0,15,61,76
12309,2012-06-02,summer,2012,Jun,2,no,sunday,no,mist,22.14,25.76,88.0,12.73,3,38,41
12310,2012-06-02,summer,2012,Jun,3,no,sunday,no,clear,22.96,26.52,73.0,17.0,8,18,26
12311,2012-06-02,summer,2012,Jun,4,no,sunday,no,clear,22.14,25.76,68.0,19.0,2,11,13
12312,2012-06-02,summer,2012,Jun,5,no,sunday,no,clear,20.5,24.24,72.0,13.0,1,11,12
12313,2012-06-02,summer,2012,Jun,6,no,sunday,no,mist,20.5,24.24,77.0,13.0,5,31,36
12314,2012-06-02,summer,2012,Jun,7,no,sunday,no,clear,21.32,25.0,72.0,7.0,9,77,86
12315,2012-06-02,summer,2012,Jun,8,no,sunday,no,clear,22.14,25.76,64.0,11.0,30,180,210
12316,2012-06-02,summer,2012,Jun,9,no,sunday,no,clear,22.96,26.52,60.0,17.0,89,243,332
12317,2012-06-02,summer,2012,Jun,10,no,sunday,no,clear,24.6,31.06,53.0,20.0,145,348,493
12318,2012-06-02,summer,2012,Jun,11,no,sunday,no,clear,23.78,27.28,46.0,19.0,179,357,536
12319,2012-06-02,summer,2012,Jun,12,no,sunday,no,clear,25.42,31.06,43.0,24.0,250,418,668
12320,2012-06-02,summer,2012,Jun,13,no,sunday,no,clear,25.42,31.06,41.0,17.0,279,400,679
12321,2012-06-02,summer,2012,Jun,14,no,sunday,no,clear,26.24,31.06,38.0,20.0,259,388,647
12322,2012-06-02,summer,2012,Jun,15,no,sunday,no,clear,26.24,31.06,38.0,17.0,297,405,702
12323,2012-06-02,summer,2012,Jun,16,no,sunday,no,clear,26.24,31.06,38.0,17.0,275,369,644
12324,2012-06-02,summer,2012,Jun,17,no,sunday,no,clear,26.24,31.06,36.0,12.73,248,338,586
12325,2012-06-02,summer,2012,Jun,18,no,sunday,no,clear,26.24,31.06,36.0,12.73,171,341,512
12326,2012-06-02,summer,2012,Jun,19,no,sunday,no,clear,26.24,31.06,36.0,11.0,185,369,554
12327,2012-06-02,summer,2012,Jun,20,no,sunday,no,clear,25.42,31.06,35.0,19.0,139,260,399
12328,2012-06-02,summer,2012,Jun,21,no,sunday,no,clear,24.6,31.06,40.0,7.0,96,220,316
12329,2012-06-02,summer,2012,Jun,22,no,sunday,no,clear,23.78,27.28,46.0,9.0,52,176,228
12330,2012-06-02,summer,2012,Jun,23,no,sunday,no,clear,22.96,26.52,52.0,7.0,53,185,238
12331,2012-06-03,summer,2012,Jun,0,no,monday,no,clear,22.14,25.76,60.0,11.0,27,142,169
12332,2012-06-03,summer,2012,Jun,1,no,monday,no,clear,22.14,25.76,56.0,9.0,21,100,121
12333,2012-06-03,summer,2012,Jun,2,no,monday,no,clear,21.32,25.0,59.0,7.0,22,67,89
12334,2012-06-03,summer,2012,Jun,3,no,monday,no,clear,21.32,25.0,63.0,7.0,16,34,50
12335,2012-06-03,summer,2012,Jun,4,no,monday,no,clear,20.5,24.24,72.0,6.0,1,12,13
12336,2012-06-03,summer,2012,Jun,5,no,monday,no,clear,20.5,24.24,68.0,12.73,1,11,12
12337,2012-06-03,summer,2012,Jun,6,no,monday,no,clear,18.86,22.72,82.0,7.0,6,16,22
12338,2012-06-03,summer,2012,Jun,7,no,monday,no,clear,20.5,24.24,68.0,7.0,6,29,35
12339,2012-06-03,summer,2012,Jun,8,no,monday,no,clear,22.14,25.76,60.0,6.0,30,110,140
12340,2012-06-03,summer,2012,Jun,9,no,monday,no,clear,24.6,31.06,46.0,13.0,70,230,300
12341,2012-06-03,summer,2012,Jun,10,no,monday,no,clear,25.42,31.06,43.0,15.0,127,277,404
12342,2012-06-03,summer,2012,Jun,11,no,monday,no,clear,26.24,31.06,41.0,17.0,199,312,511
12343,2012-06-03,summer,2012,Jun,12,no,monday,no,clear,27.06,31.06,39.0,20.0,276,408,684
12344,2012-06-03,summer,2012,Jun,13,no,monday,no,clear,27.88,31.82,36.0,19.0,265,421,686
12345,2012-06-03,summer,2012,Jun,14,no,monday,no,clear,27.88,31.82,36.0,22.0,267,411,678
12346,2012-06-03,summer,2012,Jun,15,no,monday,no,clear,28.7,31.82,34.0,12.73,236,408,644
12347,2012-06-03,summer,2012,Jun,16,no,monday,no,clear,28.7,31.82,34.0,20.0,226,436,662
12348,2012-06-03,summer,2012,Jun,17,no,monday,no,clear,28.7,31.82,34.0,17.0,192,386,578
12349,2012-06-03,summer,2012,Jun,18,no,monday,no,clear,28.7,31.82,34.0,17.0,153,343,496
12350,2012-06-03,summer,2012,Jun,19,no,monday,no,clear,27.88,31.82,34.0,19.0,116,337,453
12351,2012-06-03,summer,2012,Jun,20,no,monday,no,clear,27.06,31.06,39.0,13.0,84,230,314
12352,2012-06-03,summer,2012,Jun,21,no,monday,no,clear,25.42,31.06,43.0,11.0,66,180,246
12353,2012-06-03,summer,2012,Jun,22,no,monday,no,clear,25.42,31.06,50.0,26.0,61,165,226
12354,2012-06-03,summer,2012,Jun,23,no,monday,no,clear,23.78,27.28,53.0,7.0,26,82,108
12355,2012-06-04,summer,2012,Jun,0,no,tuesday,yes,clear,23.78,27.28,53.0,12.73,11,38,49
12356,2012-06-04,summer,2012,Jun,1,no,tuesday,yes,light rain,22.96,26.52,60.0,11.0,4,10,14
12357,2012-06-04,summer,2012,Jun,2,no,tuesday,yes,clear,22.96,26.52,60.0,15.0,1,10,11
12358,2012-06-04,summer,2012,Jun,3,no,tuesday,yes,mist,22.96,26.52,60.0,11.0,0,5,5
12359,2012-06-04,summer,2012,Jun,4,no,tuesday,yes,clear,22.14,25.76,64.0,6.0,2,6,8
12360,2012-06-04,summer,2012,Jun,5,no,tuesday,yes,clear,21.32,25.0,68.0,12.73,2,33,35
12361,2012-06-04,summer,2012,Jun,6,no,tuesday,yes,clear,21.32,25.0,68.0,12.73,4,135,139
12362,2012-06-04,summer,2012,Jun,7,no,tuesday,yes,clear,22.96,26.52,60.0,15.0,13,504,517
12363,2012-06-04,summer,2012,Jun,8,no,tuesday,yes,clear,24.6,31.06,49.0,15.0,22,643,665
12364,2012-06-04,summer,2012,Jun,9,no,tuesday,yes,clear,25.42,31.06,43.0,19.0,38,244,282
12365,2012-06-04,summer,2012,Jun,10,no,tuesday,yes,clear,26.24,31.06,41.0,31.0,67,120,187
12366,2012-06-04,summer,2012,Jun,11,no,tuesday,yes,clear,26.24,31.06,38.0,33.0,71,168,239
12367,2012-06-04,summer,2012,Jun,12,no,tuesday,yes,clear,26.24,31.06,41.0,30.0,62,220,282
12368,2012-06-04,summer,2012,Jun,13,no,tuesday,yes,clear,26.24,31.06,41.0,24.0,85,189,274
12369,2012-06-04,summer,2012,Jun,14,no,tuesday,yes,clear,25.42,31.06,41.0,33.0,84,186,270
12370,2012-06-04,summer,2012,Jun,15,no,tuesday,yes,clear,27.06,31.06,39.0,20.0,77,215,292
12371,2012-06-04,summer,2012,Jun,16,no,tuesday,yes,clear,27.06,31.06,39.0,31.0,73,375,448
12372,2012-06-04,summer,2012,Jun,17,no,tuesday,yes,clear,26.24,31.06,38.0,30.0,101,733,834
12373,2012-06-04,summer,2012,Jun,18,no,tuesday,yes,clear,26.24,31.06,38.0,26.0,103,719,822
12374,2012-06-04,summer,2012,Jun,19,no,tuesday,yes,clear,25.42,31.06,38.0,28.0,91,554,645
12375,2012-06-04,summer,2012,Jun,20,no,tuesday,yes,clear,24.6,31.06,40.0,24.0,71,390,461
12376,2012-06-04,summer,2012,Jun,21,no,tuesday,yes,clear,23.78,27.28,49.0,17.0,40,225,265
12377,2012-06-04,summer,2012,Jun,22,no,tuesday,yes,clear,22.96,26.52,52.0,19.0,41,127,168
12378,2012-06-04,summer,2012,Jun,23,no,tuesday,yes,clear,23.78,27.28,49.0,20.0,8,78,86
12379,2012-06-05,summer,2012,Jun,0,no,wednesday,yes,clear,22.14,25.76,68.0,28.0,6,28,34
12380,2012-06-05,summer,2012,Jun,1,no,wednesday,yes,mist,21.32,25.0,77.0,22.0,2,18,20
12381,2012-06-05,summer,2012,Jun,2,no,wednesday,yes,light rain,21.32,25.0,72.0,20.0,0,8,8
12382,2012-06-05,summer,2012,Jun,3,no,wednesday,yes,light rain,20.5,24.24,82.0,13.0,0,5,5
12383,2012-06-05,summer,2012,Jun,4,no,wednesday,yes,light rain,20.5,24.24,82.0,13.0,1,4,5
12384,2012-06-05,summer,2012,Jun,5,no,wednesday,yes,light rain,19.68,23.48,82.0,11.0,1,35,36
12385,2012-06-05,summer,2012,Jun,6,no,wednesday,yes,clear,19.68,23.48,82.0,17.0,7,177,184
12386,2012-06-05,summer,2012,Jun,7,no,wednesday,yes,clear,19.68,23.48,77.0,20.0,29,540,569
12387,2012-06-05,summer,2012,Jun,8,no,wednesday,yes,mist,19.68,23.48,77.0,15.0,30,680,710
12388,2012-06-05,summer,2012,Jun,9,no,wednesday,yes,mist,21.32,25.0,72.0,17.0,50,285,335
12389,2012-06-05,summer,2012,Jun,10,no,wednesday,yes,mist,21.32,25.0,63.0,20.0,58,118,176
12390,2012-06-05,summer,2012,Jun,11,no,wednesday,yes,mist,22.96,26.52,56.0,13.0,65,162,227
12391,2012-06-05,summer,2012,Jun,12,no,wednesday,yes,mist,22.14,25.76,56.0,15.0,45,202,247
12392,2012-06-05,summer,2012,Jun,13,no,wednesday,yes,mist,24.6,31.06,46.0,11.0,66,201,267
12393,2012-06-05,summer,2012,Jun,14,no,wednesday,yes,mist,23.78,27.28,46.0,11.0,82,194,276
12394,2012-06-05,summer,2012,Jun,15,no,wednesday,yes,mist,23.78,27.28,46.0,9.0,54,218,272
12395,2012-06-05,summer,2012,Jun,16,no,wednesday,yes,clear,24.6,31.06,43.0,13.0,91,382,473
12396,2012-06-05,summer,2012,Jun,17,no,wednesday,yes,clear,24.6,31.06,43.0,12.73,86,764,850
12397,2012-06-05,summer,2012,Jun,18,no,wednesday,yes,clear,24.6,31.06,43.0,13.0,111,679,790
12398,2012-06-05,summer,2012,Jun,19,no,wednesday,yes,clear,23.78,27.28,46.0,17.0,68,445,513
12399,2012-06-05,summer,2012,Jun,20,no,wednesday,yes,clear,22.96,26.52,49.0,15.0,44,371,415
12400,2012-06-05,summer,2012,Jun,21,no,wednesday,yes,clear,22.14,25.76,56.0,11.0,30,253,283
12401,2012-06-05,summer,2012,Jun,22,no,wednesday,yes,clear,22.96,26.52,52.0,7.0,22,171,193
12402,2012-06-05,summer,2012,Jun,23,no,wednesday,yes,clear,22.14,25.76,56.0,6.0,20,93,113
12403,2012-06-06,summer,2012,Jun,0,no,thursday ,yes,clear,21.32,25.0,59.0,6.0,3,46,49
12404,2012-06-06,summer,2012,Jun,1,no,thursday ,yes,clear,21.32,25.0,68.0,12.73,6,21,27
12405,2012-06-06,summer,2012,Jun,2,no,thursday ,yes,clear,20.5,24.24,68.0,12.73,4,7,11
12406,2012-06-06,summer,2012,Jun,3,no,thursday ,yes,clear,18.86,22.72,82.0,12.73,0,8,8
12407,2012-06-06,summer,2012,Jun,4,no,thursday ,yes,clear,18.86,22.72,82.0,7.0,3,7,10
12408,2012-06-06,summer,2012,Jun,5,no,thursday ,yes,clear,19.68,23.48,77.0,12.73,1,37,38
12409,2012-06-06,summer,2012,Jun,6,no,thursday ,yes,clear,19.68,23.48,77.0,12.73,7,165,172
12410,2012-06-06,summer,2012,Jun,7,no,thursday ,yes,clear,20.5,24.24,72.0,12.73,16,531,547
12411,2012-06-06,summer,2012,Jun,8,no,thursday ,yes,clear,22.14,25.76,68.0,12.73,31,637,668
12412,2012-06-06,summer,2012,Jun,9,no,thursday ,yes,clear,22.96,26.52,60.0,6.0,35,268,303
12413,2012-06-06,summer,2012,Jun,10,no,thursday ,yes,clear,24.6,31.06,46.0,6.0,55,148,203
12414,2012-06-06,summer,2012,Jun,11,no,thursday ,yes,clear,25.42,31.06,43.0,6.0,65,161,226
12415,2012-06-06,summer,2012,Jun,12,no,thursday ,yes,clear,25.42,31.06,38.0,12.73,80,235,315
12416,2012-06-06,summer,2012,Jun,13,no,thursday ,yes,clear,25.42,31.06,41.0,6.0,73,230,303
12417,2012-06-06,summer,2012,Jun,14,no,thursday ,yes,clear,26.24,31.06,38.0,12.73,111,191,302
12418,2012-06-06,summer,2012,Jun,15,no,thursday ,yes,clear,26.24,31.06,38.0,12.73,75,225,300
12419,2012-06-06,summer,2012,Jun,16,no,thursday ,yes,clear,26.24,31.06,41.0,9.0,107,345,452
12420,2012-06-06,summer,2012,Jun,17,no,thursday ,yes,clear,25.42,31.06,43.0,9.0,72,652,724
12421,2012-06-06,summer,2012,Jun,18,no,thursday ,yes,light rain,24.6,31.06,53.0,13.0,94,688,782
12422,2012-06-06,summer,2012,Jun,19,no,thursday ,yes,clear,22.96,26.52,73.0,20.0,52,486,538
12423,2012-06-06,summer,2012,Jun,20,no,thursday ,yes,clear,22.14,25.76,73.0,19.0,59,349,408
12424,2012-06-06,summer,2012,Jun,21,no,thursday ,yes,clear,22.14,25.76,73.0,11.0,38,260,298
12425,2012-06-06,summer,2012,Jun,22,no,thursday ,yes,clear,21.32,25.0,77.0,6.0,27,221,248
12426,2012-06-06,summer,2012,Jun,23,no,thursday ,yes,clear,21.32,25.0,77.0,12.73,13,110,123
12427,2012-06-07,summer,2012,Jun,0,no,friday,yes,clear,21.32,25.0,77.0,9.0,9,50,59
12428,2012-06-07,summer,2012,Jun,1,no,friday,yes,clear,21.32,25.0,77.0,11.0,5,17,22
12429,2012-06-07,summer,2012,Jun,2,no,friday,yes,clear,21.32,25.0,77.0,6.0,0,12,12
12430,2012-06-07,summer,2012,Jun,3,no,friday,yes,clear,20.5,24.24,77.0,7.0,0,5,5
12431,2012-06-07,summer,2012,Jun,4,no,friday,yes,clear,18.86,22.72,88.0,7.0,0,6,6
12432,2012-06-07,summer,2012,Jun,5,no,friday,yes,clear,19.68,23.48,82.0,6.0,0,34,34
12433,2012-06-07,summer,2012,Jun,6,no,friday,yes,clear,18.86,22.72,88.0,7.0,5,165,170
12434,2012-06-07,summer,2012,Jun,7,no,friday,yes,clear,20.5,24.24,82.0,11.0,20,506,526
12435,2012-06-07,summer,2012,Jun,8,no,friday,yes,clear,21.32,25.0,77.0,12.73,20,661,681
12436,2012-06-07,summer,2012,Jun,9,no,friday,yes,clear,23.78,27.28,68.0,12.73,37,300,337
12437,2012-06-07,summer,2012,Jun,10,no,friday,yes,clear,24.6,30.3,64.0,6.0,56,154,210
12438,2012-06-07,summer,2012,Jun,11,no,friday,yes,clear,27.06,31.06,47.0,15.0,67,170,237
12439,2012-06-07,summer,2012,Jun,12,no,friday,yes,clear,28.7,31.82,42.0,12.73,62,274,336
12440,2012-06-07,summer,2012,Jun,13,no,friday,yes,clear,28.7,31.82,37.0,19.0,65,250,315
12441,2012-06-07,summer,2012,Jun,14,no,friday,yes,clear,29.52,32.57,37.0,17.0,67,198,265
12442,2012-06-07,summer,2012,Jun,15,no,friday,yes,clear,30.34,32.57,30.0,12.73,99,234,333
12443,2012-06-07,summer,2012,Jun,16,no,friday,yes,clear,29.52,32.57,34.0,15.0,77,389,466
12444,2012-06-07,summer,2012,Jun,17,no,friday,yes,clear,29.52,32.57,34.0,17.0,91,778,869
12445,2012-06-07,summer,2012,Jun,18,no,friday,yes,clear,28.7,31.82,34.0,19.0,110,703,813
12446,2012-06-07,summer,2012,Jun,19,no,friday,yes,clear,28.7,31.82,34.0,19.0,65,537,602
12447,2012-06-07,summer,2012,Jun,20,no,friday,yes,clear,27.06,31.06,36.0,20.0,76,402,478
12448,2012-06-07,summer,2012,Jun,21,no,friday,yes,clear,25.42,31.06,41.0,22.0,30,283,313
12449,2012-06-07,summer,2012,Jun,22,no,friday,yes,clear,24.6,31.06,46.0,11.0,35,193,228
12450,2012-06-07,summer,2012,Jun,23,no,friday,yes,clear,22.96,26.52,52.0,9.0,42,135,177
12451,2012-06-08,summer,2012,Jun,0,no,saturday,yes,clear,22.96,26.52,56.0,11.0,18,59,77
12452,2012-06-08,summer,2012,Jun,1,no,saturday,yes,clear,22.96,26.52,56.0,11.0,4,25,29
12453,2012-06-08,summer,2012,Jun,2,no,saturday,yes,clear,22.96,26.52,56.0,12.73,2,17,19
12454,2012-06-08,summer,2012,Jun,3,no,saturday,yes,clear,22.14,25.76,60.0,6.0,0,8,8
12455,2012-06-08,summer,2012,Jun,4,no,saturday,yes,clear,21.32,25.0,63.0,12.73,1,9,10
12456,2012-06-08,summer,2012,Jun,5,no,saturday,yes,clear,20.5,24.24,72.0,7.0,1,28,29
12457,2012-06-08,summer,2012,Jun,6,no,saturday,yes,clear,21.32,25.0,68.0,6.0,8,131,139
12458,2012-06-08,summer,2012,Jun,7,no,saturday,yes,clear,21.32,25.0,72.0,7.0,19,409,428
12459,2012-06-08,summer,2012,Jun,8,no,saturday,yes,clear,23.78,27.28,60.0,6.0,37,663,700
12460,2012-06-08,summer,2012,Jun,9,no,saturday,yes,clear,25.42,31.06,53.0,11.0,47,335,382
12461,2012-06-08,summer,2012,Jun,10,no,saturday,yes,clear,27.06,31.06,47.0,17.0,62,187,249
12462,2012-06-08,summer,2012,Jun,11,no,saturday,yes,clear,28.7,31.82,42.0,17.0,65,199,264
12463,2012-06-08,summer,2012,Jun,12,no,saturday,yes,clear,29.52,32.57,39.0,22.0,89,280,369
12464,2012-06-08,summer,2012,Jun,13,no,saturday,yes,clear,30.34,32.57,37.0,17.0,129,287,416
12465,2012-06-08,summer,2012,Jun,14,no,saturday,yes,clear,31.16,33.34,31.0,26.0,128,245,373
12466,2012-06-08,summer,2012,Jun,15,no,saturday,yes,clear,31.16,33.34,29.0,19.0,98,299,397
12467,2012-06-08,summer,2012,Jun,16,no,saturday,yes,clear,31.16,33.34,29.0,20.0,111,412,523
12468,2012-06-08,summer,2012,Jun,17,no,saturday,yes,clear,31.16,33.34,29.0,13.0,114,679,793
12469,2012-06-08,summer,2012,Jun,18,no,saturday,yes,clear,31.16,33.34,27.0,15.0,147,576,723
12470,2012-06-08,summer,2012,Jun,19,no,saturday,yes,clear,30.34,32.57,30.0,15.0,95,460,555
12471,2012-06-08,summer,2012,Jun,20,no,saturday,yes,clear,29.52,32.57,32.0,9.0,117,291,408
12472,2012-06-08,summer,2012,Jun,21,no,saturday,yes,clear,28.7,31.82,37.0,9.0,83,256,339
12473,2012-06-08,summer,2012,Jun,22,no,saturday,yes,clear,27.88,31.82,41.0,7.0,61,230,291
12474,2012-06-08,summer,2012,Jun,23,no,saturday,yes,clear,26.24,31.06,57.0,11.0,52,163,215
12475,2012-06-09,summer,2012,Jun,0,no,sunday,no,clear,26.24,31.06,53.0,7.0,54,152,206
12476,2012-06-09,summer,2012,Jun,1,no,sunday,no,clear,26.24,31.06,53.0,6.0,34,89,123
12477,2012-06-09,summer,2012,Jun,2,no,sunday,no,clear,26.24,31.06,50.0,15.0,21,68,89
12478,2012-06-09,summer,2012,Jun,3,no,sunday,no,clear,25.42,31.06,57.0,12.73,12,28,40
12479,2012-06-09,summer,2012,Jun,4,no,sunday,no,clear,25.42,31.06,57.0,12.73,2,6,8
12480,2012-06-09,summer,2012,Jun,5,no,sunday,no,clear,24.6,31.06,56.0,7.0,4,15,19
12481,2012-06-09,summer,2012,Jun,6,no,sunday,no,clear,22.96,26.52,64.0,7.0,17,63,80
12482,2012-06-09,summer,2012,Jun,7,no,sunday,no,clear,23.78,27.28,64.0,7.0,26,61,87
12483,2012-06-09,summer,2012,Jun,8,no,sunday,no,clear,25.42,30.3,61.0,7.0,42,202,244
12484,2012-06-09,summer,2012,Jun,9,no,sunday,no,clear,26.24,31.06,57.0,11.0,99,241,340
12485,2012-06-09,summer,2012,Jun,10,no,sunday,no,clear,28.7,32.57,51.0,7.0,168,298,466
12486,2012-06-09,summer,2012,Jun,11,no,sunday,no,clear,31.16,33.34,35.0,12.73,218,351,569
12487,2012-06-09,summer,2012,Jun,12,no,sunday,no,clear,32.8,34.85,29.0,17.0,196,335,531
12488,2012-06-09,summer,2012,Jun,13,no,sunday,no,clear,33.62,34.85,24.0,19.0,236,349,585
12489,2012-06-09,summer,2012,Jun,14,no,sunday,no,clear,33.62,34.85,23.0,13.0,239,354,593
12490,2012-06-09,summer,2012,Jun,15,no,sunday,no,clear,34.44,35.6,20.0,20.0,218,337,555
12491,2012-06-09,summer,2012,Jun,16,no,sunday,no,clear,33.62,34.85,24.0,13.0,219,315,534
12492,2012-06-09,summer,2012,Jun,17,no,sunday,no,clear,34.44,35.6,24.0,12.73,238,257,495
12493,2012-06-09,summer,2012,Jun,18,no,sunday,no,clear,33.62,34.85,24.0,15.0,175,276,451
12494,2012-06-09,summer,2012,Jun,19,no,sunday,no,clear,32.8,34.85,29.0,11.0,128,232,360
12495,2012-06-09,summer,2012,Jun,20,no,sunday,no,clear,31.16,33.34,35.0,15.0,125,238,363
12496,2012-06-09,summer,2012,Jun,21,no,sunday,no,clear,30.34,32.57,40.0,13.0,105,211,316
12497,2012-06-09,summer,2012,Jun,22,no,sunday,no,clear,28.7,32.57,58.0,11.0,63,151,214
12498,2012-06-09,summer,2012,Jun,23,no,sunday,no,clear,27.88,31.82,61.0,11.0,69,161,230
12499,2012-06-10,summer,2012,Jun,0,no,monday,no,clear,27.06,31.06,69.0,7.0,33,125,158
12500,2012-06-10,summer,2012,Jun,1,no,monday,no,clear,26.24,30.3,73.0,9.0,32,84,116
12501,2012-06-10,summer,2012,Jun,2,no,monday,no,clear,26.24,30.3,69.0,9.0,17,56,73
12502,2012-06-10,summer,2012,Jun,3,no,monday,no,clear,26.24,30.3,73.0,7.0,6,23,29
12503,2012-06-10,summer,2012,Jun,4,no,monday,no,clear,25.42,29.54,78.0,6.0,1,9,10
12504,2012-06-10,summer,2012,Jun,5,no,monday,no,clear,25.42,30.3,69.0,6.0,3,10,13
12505,2012-06-10,summer,2012,Jun,6,no,monday,no,clear,25.42,29.54,73.0,12.73,3,27,30
12506,2012-06-10,summer,2012,Jun,7,no,monday,no,clear,24.6,28.79,78.0,7.0,21,41,62
12507,2012-06-10,summer,2012,Jun,8,no,monday,no,clear,26.24,30.3,73.0,6.0,59,122,181
12508,2012-06-10,summer,2012,Jun,9,no,monday,no,clear,28.7,32.57,58.0,12.73,91,175,266
12509,2012-06-10,summer,2012,Jun,10,no,monday,no,clear,31.16,34.09,40.0,7.0,148,265,413
12510,2012-06-10,summer,2012,Jun,11,no,monday,no,clear,31.16,34.09,45.0,6.0,184,315,499
12511,2012-06-10,summer,2012,Jun,12,no,monday,no,clear,33.62,35.6,30.0,12.73,173,329,502
12512,2012-06-10,summer,2012,Jun,13,no,monday,no,clear,34.44,36.36,28.0,9.0,204,288,492
12513,2012-06-10,summer,2012,Jun,14,no,monday,no,clear,34.44,36.36,30.0,9.0,186,314,500
12514,2012-06-10,summer,2012,Jun,15,no,monday,no,clear,34.44,36.36,30.0,15.0,159,316,475
12515,2012-06-10,summer,2012,Jun,16,no,monday,no,clear,34.44,37.12,36.0,19.0,173,335,508
12516,2012-06-10,summer,2012,Jun,17,no,monday,no,clear,33.62,37.12,41.0,19.0,184,337,521
12517,2012-06-10,summer,2012,Jun,18,no,monday,no,clear,33.62,36.36,38.0,15.0,164,326,490
12518,2012-06-10,summer,2012,Jun,19,no,monday,no,clear,33.62,35.6,28.0,19.0,115,260,375
12519,2012-06-10,summer,2012,Jun,20,no,monday,no,clear,31.16,34.09,48.0,11.0,113,250,363
12520,2012-06-10,summer,2012,Jun,21,no,monday,no,clear,29.52,34.09,62.0,11.0,83,170,253
12521,2012-06-10,summer,2012,Jun,22,no,monday,no,clear,28.7,32.57,65.0,11.0,42,117,159
12522,2012-06-10,summer,2012,Jun,23,no,monday,no,clear,29.52,33.34,58.0,7.0,30,80,110
12523,2012-06-11,summer,2012,Jun,0,no,tuesday,yes,clear,28.7,32.57,65.0,7.0,8,33,41
12524,2012-06-11,summer,2012,Jun,1,no,tuesday,yes,clear,27.06,31.06,74.0,11.0,9,15,24
12525,2012-06-11,summer,2012,Jun,2,no,tuesday,yes,clear,27.06,31.06,74.0,7.0,5,12,17
12526,2012-06-11,summer,2012,Jun,3,no,tuesday,yes,clear,26.24,29.54,78.0,7.0,2,4,6
12527,2012-06-11,summer,2012,Jun,4,no,tuesday,yes,clear,26.24,29.54,78.0,9.0,0,7,7
12528,2012-06-11,summer,2012,Jun,5,no,tuesday,yes,clear,26.24,29.54,78.0,9.0,1,36,37
12529,2012-06-11,summer,2012,Jun,6,no,tuesday,yes,clear,25.42,28.79,83.0,7.0,8,136,144
12530,2012-06-11,summer,2012,Jun,7,no,tuesday,yes,clear,26.24,29.54,78.0,7.0,25,478,503
12531,2012-06-11,summer,2012,Jun,8,no,tuesday,yes,clear,27.06,31.06,74.0,9.0,38,613,651
12532,2012-06-11,summer,2012,Jun,9,no,tuesday,yes,clear,28.7,32.57,65.0,9.0,57,259,316
12533,2012-06-11,summer,2012,Jun,10,no,tuesday,yes,clear,29.52,34.09,62.0,11.0,52,95,147
12534,2012-06-11,summer,2012,Jun,11,no,tuesday,yes,mist,31.16,34.09,48.0,15.0,59,143,202
12535,2012-06-11,summer,2012,Jun,12,no,tuesday,yes,mist,32.8,36.36,43.0,13.0,63,198,261
12536,2012-06-11,summer,2012,Jun,13,no,tuesday,yes,mist,32.8,35.6,41.0,20.0,63,185,248
12537,2012-06-11,summer,2012,Jun,14,no,tuesday,yes,mist,33.62,36.36,34.0,19.0,66,193,259
12538,2012-06-11,summer,2012,Jun,15,no,tuesday,yes,clear,32.8,35.6,41.0,24.0,72,187,259
12539,2012-06-11,summer,2012,Jun,16,no,tuesday,yes,mist,32.8,35.6,41.0,28.0,87,340,427
12540,2012-06-11,summer,2012,Jun,17,no,tuesday,yes,mist,32.8,35.6,41.0,24.0,85,715,800
12541,2012-06-11,summer,2012,Jun,18,no,tuesday,yes,mist,32.8,36.36,43.0,20.0,105,726,831
12542,2012-06-11,summer,2012,Jun,19,no,tuesday,yes,mist,31.16,34.09,48.0,22.0,89,507,596
12543,2012-06-11,summer,2012,Jun,20,no,tuesday,yes,mist,30.34,33.34,48.0,15.0,61,333,394
12544,2012-06-11,summer,2012,Jun,21,no,tuesday,yes,mist,29.52,33.34,58.0,13.0,32,218,250
12545,2012-06-11,summer,2012,Jun,22,no,tuesday,yes,mist,29.52,33.34,58.0,13.0,22,142,164
12546,2012-06-11,summer,2012,Jun,23,no,tuesday,yes,mist,28.7,32.57,58.0,15.0,8,72,80
12547,2012-06-12,summer,2012,Jun,0,no,wednesday,yes,mist,28.7,32.57,58.0,15.0,2,26,28
12548,2012-06-12,summer,2012,Jun,1,no,wednesday,yes,mist,27.88,31.82,65.0,11.0,5,11,16
12549,2012-06-12,summer,2012,Jun,2,no,wednesday,yes,mist,27.88,31.82,65.0,13.0,0,6,6
12550,2012-06-12,summer,2012,Jun,3,no,wednesday,yes,mist,27.06,31.06,69.0,17.0,3,9,12
